"","Postcode","Region","msoa11cd","latitude","longitude","site"
"1058","RM9 6XA","London","E02000021",51.532076,0.146082,"pharmacy"
"1059","S10 2HS","North East and Yorkshire","E02006844",53.380218,-1.481719,"pharmacy"
"1060","S2 3AE","North East and Yorkshire","E02001661",53.360199,-1.466921,"pharmacy"
"1061","S20 8ND","North East and Yorkshire","E02001675",53.330719,-1.34946,"pharmacy"
"1062","S3 8HT","North East and Yorkshire","E02001632",53.387442,-1.462446,"pharmacy"
"1063","S3 9DL","North East and Yorkshire","E02001629",53.39922,-1.465365,"pharmacy"
"1064","S32 1BB","Midlands","E02004068",53.331,-1.654,"pharmacy"
"1065","S36 1EG","North East and Yorkshire","E02001611",53.481025,-1.606118,"pharmacy"
"1066","S4 7HA","North East and Yorkshire","E02001632",53.393183,-1.457892,"pharmacy"
"1067","S4 7WW","North East and Yorkshire","E02001632",53.390191,-1.452427,"pharmacy"
"1068","S4 8AN","North East and Yorkshire","E02001624",53.406396,-1.43468,"pharmacy"
"1069","S4 8GS","North East and Yorkshire","E02001632",53.409198,-1.447625,"pharmacy"
"1070","S40 4AA","Midlands","E02004064",53.238,-1.438,"pharmacy"
"1071","S41 8TA","Midlands","E02004058",53.258835,-1.430705,"pharmacy"
"1072","S42 6PX","Midlands","E02004112",53.200949,-1.437026,"pharmacy"
"1073","S42 6XW","Midlands","E02004113",53.189732,-1.409276,"pharmacy"
"1074","S43 1JG","Midlands","E02004057",53.257208,-1.39601,"pharmacy"
"1075","S43 3TL","Midlands","E02004056",53.268575,-1.350629,"pharmacy"
"1076","S45 9JE","Midlands","E02004116",53.167,-1.414,"pharmacy"
"1077","S5 0QF","North East and Yorkshire","E02001621",53.422672,-1.455561,"pharmacy"
"1078","S5 6AZ","North East and Yorkshire","E02001623",53.418053,-1.438155,"pharmacy"
"1079","S5 8NH","North East and Yorkshire","E02001619",53.426902,-1.486885,"pharmacy"
"1080","S63 7QY","North East and Yorkshire","E02001579",53.502,-1.346,"pharmacy"
"1081","S65 1JQ","North East and Yorkshire","E02001594",53.432,-1.354,"pharmacy"
"1082","S65 3SW","North East and Yorkshire","E02001587",53.443538,-1.319164,"pharmacy"
"1083","S66 2JQ","North East and Yorkshire","E02001596",53.422252,-1.279671,"pharmacy"
"1084","S7 2DL","North East and Yorkshire","E02001660",53.352101,-1.489842,"pharmacy"
"1085","S73 0TB","North East and Yorkshire","E02001578",53.507348,-1.389235,"pharmacy"
"1086","S74 9AF","North East and Yorkshire","E02001538",53.499821,-1.43772,"pharmacy"
"1087","S74 9QR","North East and Yorkshire","E02001538",53.501354,-1.438951,"pharmacy"
"1088","S80 2TP","North East and Yorkshire","E02005846",53.296376,-1.111365,"pharmacy"
"1089","S80 4NN","Midlands","E02004046",53.283956,-1.208052,"pharmacy"
"1090","SE1 5AG","London","E02000821",51.48595,-0.072185,"pharmacy"
"1091","SE1 6ET","London","E02006802",51.49587,-0.103244,"pharmacy"
"1092","SE10 0EL","London","E02006929",51.494861,0.013492,"pharmacy"
"1093","SE11 4HQ","London","E02000620",51.489572,-0.108058,"pharmacy"
"1094","SE12 9QL","London","E02000683",51.431834,0.029408,"pharmacy"
"1095","SE13 5PJ","London","E02000665",51.458424,0.004417,"pharmacy"
"1096","SE13 6BG","London","E02000664",51.46178,-0.009458,"pharmacy"
"1097","SE14 6LD","London","E02006798",51.476288,-0.03191,"pharmacy"
"1098","SE15 3HB","London","E02000832",51.466089,-0.056695,"pharmacy"
"1099","SE15 5SL","London","E02000828",51.474155,-0.066476,"pharmacy"
"1100","SE16 3RW","London","E02000816",51.492003,-0.063772,"pharmacy"
"1101","SE18 6AB","London","E02000316",51.490359,0.068566,"pharmacy"
"1102","SE20 7DS","London","E02000130",51.414983,-0.052306,"pharmacy"
"1103","SE21 8EZ","London","E02000642",51.436786,-0.094729,"pharmacy"
"1104","SE24 9HU","London","E02000837",51.45259,-0.099426,"pharmacy"
"1105","SE26 5SE","London","E02000687",51.426431,-0.04149,"pharmacy"
"1106","SE27 0QT","London","E02000648",51.422898,-0.105088,"pharmacy"
"1107","SE27 9AZ","London","E02000642",51.440675,-0.10651,"pharmacy"
"1108","SE28 0NY","London","E02000314",51.49882,0.089884,"pharmacy"
"1109","SE3 9FA","London","E02006927",51.460353,0.029276,"pharmacy"
"1110","SE6 2SP","London","E02000682",51.430269,-0.013043,"pharmacy"
"1111","SE8 5BZ","London","E02000654",51.483838,-0.032291,"pharmacy"
"1112","SE9 2DR","London","E02000340",51.438609,0.07135,"pharmacy"
"1113","SE9 6SN","London","E02000339",51.456118,0.05106,"pharmacy"
"1114","SG1 1LA","East of England","E02004954",51.896776,-0.199659,"pharmacy"
"1115","SG15 6RA","East of England","E02003608",52.006422,-0.265373,"pharmacy"
"1116","SG17 5TQ","East of England","E02003609",52.035604,-0.360539,"pharmacy"
"1117","SG18 8AP","East of England","E02003603",52.086527,-0.265439,"pharmacy"
"1118","SG18 8EL","East of England","E02003604",52.083122,-0.252111,"pharmacy"
"1119","SG2 7QX","East of England","E02004946",51.916083,-0.161227,"pharmacy"
"1120","SG5 1BS","East of England","E02004918",51.949748,-0.276378,"pharmacy"
"1121","SG5 1JW","East of England","E02004920",51.950533,-0.277178,"pharmacy"
"1122","SG5 2EN","East of England","E02004920",51.946596,-0.294557,"pharmacy"
"1123","SG5 4LA","East of England","E02003612",52.013942,-0.2311,"pharmacy"
"1124","SG7 5NW","East of England","E02004913",52.041387,-0.15221,"pharmacy"
"1125","SG7 6BN","East of England","E02004912",51.985081,-0.186305,"pharmacy"
"1126","SK1 1PU","North West","E02001200",53.410916,-2.159935,"pharmacy"
"1127","SK10 3DE","North West","E02003867",53.268473,-2.153014,"pharmacy"
"1128","SK10 4DG","North West","E02003862",53.289148,-2.151648,"pharmacy"
"1129","SK10 5JH","North West","E02003865",53.296378,-2.107429,"pharmacy"
"1130","SK14 1BD","North West","E02001256",53.451856,-2.082133,"pharmacy"
"1131","SK14 2AD","North West","E02001256",53.452279,-2.080794,"pharmacy"
"1132","SK17 6BZ","Midlands","E02004102",53.25918,-1.910408,"pharmacy"
"1133","SK17 7PE","Midlands","E02004103",53.25757,-1.898405,"pharmacy"
"1134","SK17 8JT","Midlands","E02004068",53.277338,-1.77429,"pharmacy"
"1135","SK3 0RG","North West","E02001204",53.400329,-2.194727,"pharmacy"
"1136","SK3 8TL","North West","E02001213",53.382062,-2.152941,"pharmacy"
"1137","SK5 6AZ","North West","E02001188",53.438429,-2.160083,"pharmacy"
"1138","SK5 6RN","North West","E02001187",53.446056,-2.15695,"pharmacy"
"1139","SK5 8LQ","North West","E02001190",53.426849,-2.133824,"pharmacy"
"1140","SK6 1RJ","North West","E02001191",53.42617,-2.101211,"pharmacy"
"1141","SK7 4HS","North West","E02001217",53.379637,-2.120131,"pharmacy"
"1142","SK8 3QA","North West","E02001222",53.370177,-2.232043,"pharmacy"
"1143","SK8 6LQ","North West","E02001225",53.366719,-2.190005,"pharmacy"
"1144","SK9 3PA","North West","E02003856",53.35046,-2.205526,"pharmacy"
"1145","SL0 0PU","South East","E02003695",51.543007,-0.521272,"pharmacy"
"1146","SL1 1JR","South East","E02003417",51.507983,-0.591443,"pharmacy"
"1147","SL1 1JS","South East","E02003417",51.50773,-0.589765,"pharmacy"
"1148","SL1 4XE","South East","E02003408",51.523208,-0.614974,"pharmacy"
"1149","SL1 4XL","South East","E02003408",51.524775,-0.615186,"pharmacy"
"1150","SL2 5JU","South East","E02003413",51.51721,-0.578836,"pharmacy"
"1151","SL3 7UB","South East","E02003418",51.502301,-0.556031,"pharmacy"
"1152","SL4 1DW","South East","E02003430",51.482004,-0.609307,"pharmacy"
"1153","SL5 8QQ","South East","E02003356",51.427328,-0.679927,"pharmacy"
"1154","SL6 7UA","South East","E02003421",51.538915,-0.730846,"pharmacy"
"1155","SL6 9HF","South East","E02003422",51.557766,-0.726239,"pharmacy"
"1156","SL7 1RE","South East","E02003422",51.565257,-0.76761,"pharmacy"
"1157","SM1 3AT","London","E02000852",51.370199,-0.179417,"pharmacy"
"1158","SM4 4SS","London","E02000713",51.390855,-0.220782,"pharmacy"
"1159","SM5 3AX","London","E02000854",51.365697,-0.160488,"pharmacy"
"1160","SM6 9BN","London","E02000858",51.3591,-0.140758,"pharmacy"
"1161","SN1 5PL","South West","E02003230",51.558867,-1.783797,"pharmacy"
"1162","SN13 9DN","South West","E02006660",51.432549,-2.193429,"pharmacy"
"1163","SN13 9RG","South West","E02006659",51.423747,-2.222572,"pharmacy"
"1164","SN15 4PD","South West","E02006650",51.513556,-1.97224,"pharmacy"
"1165","SN3 1JE","South West","E02003235",51.547744,-1.760314,"pharmacy"
"1166","SN4 7AU","South West","E02006649",51.543245,-1.90194,"pharmacy"
"1167","SN6 7DN","South West","E02003212",51.633292,-1.714207,"pharmacy"
"1168","SN8 4BY","South West","E02006635",51.417991,-1.729169,"pharmacy"
"1169","SO15 1BA","South East","E02003571",50.904208,-1.410053,"pharmacy"
"1170","SO16 8HY","South East","E02003552",50.940934,-1.448643,"pharmacy"
"1171","SO40 8WU","South East","E02004781",50.916828,-1.514066,"pharmacy"
"1172","SO42 7RB","South East","E02004793",50.819066,-1.577997,"pharmacy"
"1173","SO50 4FZ","South East","E02004715",50.97706,-1.356058,"pharmacy"
"1174","SO50 7AU","South East","E02004719",50.965428,-1.299257,"pharmacy"
"1175","SO53 3YJ","South East","E02004717",50.967692,-1.389953,"pharmacy"
"1176","SP11 9LZ","South West","E02006643",51.255101,-1.620347,"pharmacy"
"1177","SP5 3PG","South West","E02006677",50.992848,-1.74299,"pharmacy"
"1178","SR1 3LB","North East and Yorkshire","E02001803",54.90579,-1.38576,"pharmacy"
"1179","SR2 9TT","North East and Yorkshire","E02001814",54.881388,-1.373245,"pharmacy"
"1180","SR4 7JA","North East and Yorkshire","E02001808",54.901289,-1.404962,"pharmacy"
"1181","SR5 5PS","North East and Yorkshire","E02001794",54.925456,-1.424032,"pharmacy"
"1182","SR6 7PG","North East and Yorkshire","E02001789",54.954378,-1.402367,"pharmacy"
"1183","SR7 7HN","North East and Yorkshire","E02004321",54.836701,-1.331973,"pharmacy"
"1184","SR7 7JE","North East and Yorkshire","E02004321",54.836,-1.335,"pharmacy"
"1185","SR7 9AD","North East and Yorkshire","E02004323",54.816413,-1.383506,"pharmacy"
"1186","SR8 5HA","North East and Yorkshire","E02004325",54.760761,-1.331359,"pharmacy"
"1187","SS0 0DH","East of England","E02003282",51.557031,0.675532,"pharmacy"
"1188","SS0 0RJ","East of England","E02003282",51.556836,0.695474,"pharmacy"
"1189","SS13 3JU","East of England","E02004445",51.562726,0.501965,"pharmacy"
"1190","SS14 1BA","East of England","E02004438",51.570481,0.457915,"pharmacy"
"1191","SS14 2HB","East of England","E02004438",51.57798,0.473791,"pharmacy"
"1192","SS14 3AF","East of England","E02004438",51.58115,0.443549,"pharmacy"
"1193","SS2 5PB","East of England","E02003288",51.542748,0.718224,"pharmacy"
"1194","SS2 5PW","East of England","E02003284",51.552855,0.71597,"pharmacy"
"1195","SS3 8DA","East of England","E02003291",51.539304,0.780741,"pharmacy"
"1196","SS5 4EG","East of England","E02004565",51.597615,0.665456,"pharmacy"
"1197","SS5 6JH","East of England","E02004563",51.623981,0.612957,"pharmacy"
"1198","SS6 7JE","East of England","E02004570",51.584794,0.606454,"pharmacy"
"1199","SS7 2RF","East of England","E02004478",51.553639,0.609728,"pharmacy"
"1200","SS7 5LN","East of England","E02004479",51.549269,0.562835,"pharmacy"
"1201","SS7 5UH","East of England","E02004473",51.567603,0.551614,"pharmacy"
"1202","SS9 1JN","East of England","E02003290",51.543686,0.668763,"pharmacy"
"1203","SS9 1SW","East of England","E02003289",51.542305,0.653928,"pharmacy"
"1204","ST1 4PB","Midlands","E02002965",53.015948,-2.182675,"pharmacy"
"1205","ST14 7DP","Midlands","E02006132",52.903839,-1.87641,"pharmacy"
"1206","ST16 1JG","Midlands","E02006194",52.822404,-2.132015,"pharmacy"
"1207","ST2 7AF","Midlands","E02002957",53.048061,-2.140178,"pharmacy"
"1208","ST3 4PQ","Midlands","E02002977",52.978987,-2.133952,"pharmacy"
"1209","ST6 3LQ","Midlands","E02002959",53.034083,-2.191565,"pharmacy"
"1210","ST7 2AA","North West","E02003823",53.096784,-2.30231,"pharmacy"
"1211","ST7 4QG","Midlands","E02002951",53.085523,-2.199677,"pharmacy"
"1212","SW10 0LR","London","E02000597",51.482658,-0.17798,"pharmacy"
"1213","SW12 9DR","London","E02000943",51.451416,-0.147416,"pharmacy"
"1214","SW15 4DG","London","E02000945",51.449484,-0.240897,"pharmacy"
"1215","SW15 4HJ","London","E02000945",51.450098,-0.239866,"pharmacy"
"1216","SW16 1BS","London","E02000646",51.43511,-0.12861,"pharmacy"
"1217","SW16 3QQ","London","E02000651",51.416693,-0.126299,"pharmacy"
"1218","SW16 4AE","London","E02000197",51.411105,-0.123292,"pharmacy"
"1219","SW17 9PG","London","E02000957",51.424017,-0.162376,"pharmacy"
"1220","SW19 2HR","London","E02000693",51.418152,-0.177765,"pharmacy"
"1221","SW1P 4EN","London","E02000980",51.494029,-0.130231,"pharmacy"
"1222","SW1V 1RY","London","E02000981",51.49189,-0.140504,"pharmacy"
"1223","SW1V 2QA","London","E02000983",51.489727,-0.135118,"pharmacy"
"1224","SW1V 3EB","London","E02000981",51.488448,-0.137777,"pharmacy"
"1225","SW2 1AH","London","E02000637",51.454188,-0.120446,"pharmacy"
"1226","SW4 8JP","London","E02000636",51.451906,-0.135234,"pharmacy"
"1227","SW5 0EA","London","E02000593",51.489381,-0.189898,"pharmacy"
"1228","SW6 1AA","London","E02000392",51.480079,-0.19666,"pharmacy"
"1229","SW6 5SA","London","E02000392",51.474713,-0.206822,"pharmacy"
"1230","SW8 3RX","London","E02000630",51.466847,-0.150232,"pharmacy"
"1231","SW9 7DE","London","E02000628",51.464461,-0.113948,"pharmacy"
"1232","SW9 8SA","London","E02000635",51.466188,-0.10223,"pharmacy"
"1233","SW9 9AE","London","E02000625",51.471089,-0.124589,"pharmacy"
"1234","SY1 3HY","Midlands","E02006029",52.736322,-2.742952,"pharmacy"
"1235","SY11 2PA","Midlands","E02006025",52.858304,-3.055032,"pharmacy"
"1236","SY13 1AX","Midlands","E02006015",52.969624,-2.683828,"pharmacy"
"1237","SY3 5AD","Midlands","E02006034",52.714775,-2.806166,"pharmacy"
"1238","SY4 5AP","Midlands","E02006019",52.858908,-2.726494,"pharmacy"
"1239","SY5 0RR","Midlands","E02006039",52.649,-2.89,"pharmacy"
"1240","SY7 9BZ","Midlands","E02006043",52.439614,-2.835103,"pharmacy"
"1241","TA1 3PT","South West","E02006108",51.013767,-3.103699,"pharmacy"
"1242","TA18 8BX","South West","E02006095",50.88063,-2.798174,"pharmacy"
"1243","TA19 0DH","South West","E02006093",50.926556,-2.911024,"pharmacy"
"1244","TA24 5BY","South West","E02006113",51.202946,-3.465895,"pharmacy"
"1245","TA24 6AN","South West","E02006113",51.198639,-3.468063,"pharmacy"
"1246","TA4 2JT","South West","E02006101",51.042446,-3.312284,"pharmacy"
"1247","TA6 4TZ","South West","E02006068",51.133662,-2.989358,"pharmacy"
"1248","TA6 7AS","South West","E02006069",51.131,-3.012,"pharmacy"
"1249","TA8 2BS","South West","E02006062",51.247482,-2.98624,"pharmacy"
"1250","TD15 1BN","North East and Yorkshire","E02005706",55.770104,-2.004102,"pharmacy"
"1251","TF1 2TU","Midlands","E02002938",52.697106,-2.5022,"pharmacy"
"1252","TF1 6XQ","Midlands","E02002934",52.711921,-2.500254,"pharmacy"
"1253","TF2 6ED","Midlands","E02002941",52.694857,-2.451645,"pharmacy"
"1254","TF2 8HG","Midlands","E02002932",52.716513,-2.436724,"pharmacy"
"1255","TF7 5QZ","Midlands","E02002948",52.638124,-2.467078,"pharmacy"
"1256","TF9 3AP","Midlands","E02006018",52.907191,-2.489269,"pharmacy"
"1257","TN10 4AE","South East","E02005159",51.211752,0.293538,"pharmacy"
"1258","TN12 5BT","South East","E02005156",51.214846,0.383948,"pharmacy"
"1259","TN13 3TQ","South East","E02005096",51.280211,0.194552,"pharmacy"
"1260","TN23 7SJ","South East","E02005000",51.136464,0.866969,"pharmacy"
"1261","TN28 8ER","South East","E02005113",50.984185,0.941162,"pharmacy"
"1262","TN31 7BE","South East","E02004395",50.952846,0.72253,"pharmacy"
"1263","TN34 3PX","South East","E02004372",50.875092,0.598001,"pharmacy"
"1264","TN35 5BL","South East","E02004371",50.873379,0.609083,"pharmacy"
"1265","TN37 6DU","South East","E02004378",50.853749,0.560287,"pharmacy"
"1266","TN4 9UU","South East","E02005163",51.147488,0.261052,"pharmacy"
"1267","TN5 7PR","South East","E02004392",51.049716,0.447342,"pharmacy"
"1268","TQ1 2JG","South West","E02003163",50.466918,-3.506077,"pharmacy"
"1269","TQ2 7HH","South West","E02003156",50.481111,-3.563326,"pharmacy"
"1270","TQ3 3EF","South West","E02003167",50.435765,-3.568388,"pharmacy"
"1271","TQ5 8TA","South West","E02003170",50.394422,-3.51612,"pharmacy"
"1272","TQ7 1EB","South West","E02004198",50.28286,-3.777681,"pharmacy"
"1273","TR1 3DP","South West","E02003910",50.263762,-5.055949,"pharmacy"
"1274","TR14 8SU","South West","E02003924",50.21073,-5.298679,"pharmacy"
"1275","TR15 1SY","South West","E02003919",50.238432,-5.227405,"pharmacy"
"1276","TR17 0AP","South West","E02003946",50.123569,-5.473169,"pharmacy"
"1277","TR18 4EL","South West","E02003949",50.116923,-5.538987,"pharmacy"
"1278","TR2 5DH","South West","E02003912",50.159004,-5.014549,"pharmacy"
"1279","TR26 2FZ","South West","E02003945",50.192723,-5.462515,"pharmacy"
"1280","TR7 2RT","South West","E02003955",50.417298,-5.064689,"pharmacy"
"1281","TS1 2NW","North East and Yorkshire","E02002496",54.575,-1.237,"pharmacy"
"1282","TS10 2AA","North East and Yorkshire","E02002515",54.615347,-1.067868,"pharmacy"
"1283","TS10 2RF","North East and Yorkshire","E02002518",54.600078,-1.057332,"pharmacy"
"1284","TS10 3FB","North East and Yorkshire","E02002515",54.618005,-1.066477,"pharmacy"
"1285","TS11 8ES","North East and Yorkshire","E02002520",54.58016,-1.036536,"pharmacy"
"1286","TS12 1AE","North East and Yorkshire","E02002521",54.582891,-0.973514,"pharmacy"
"1287","TS12 2SP","North East and Yorkshire","E02002524",54.566668,-0.939537,"pharmacy"
"1288","TS12 2TG","North East and Yorkshire","E02002526",54.563122,-0.980768,"pharmacy"
"1289","TS12 3DZ","North East and Yorkshire","E02002530",54.53823,-0.959966,"pharmacy"
"1290","TS14 6BA","North East and Yorkshire","E02002532",54.535624,-1.053009,"pharmacy"
"1291","TS15 9DD","North East and Yorkshire","E02002558",54.505331,-1.355534,"pharmacy"
"1292","TS15 9XN","North East and Yorkshire","E02002558",54.497624,-1.344399,"pharmacy"
"1293","TS17 0YL","North East and Yorkshire","E02002556",54.517246,-1.306362,"pharmacy"
